id_variable,descripcion,categoria,tipo_serie,periodicidad,unidad_expresion,moneda,primer_fecha_informada,ultima_fecha_informada,ultimo_valor_informado
886,Total de préstamos a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,64154.0
887,Total de préstamos a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,5031.0
888,Total de préstamos a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
889,Total de préstamos a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,25469.0
890,Total de préstamos a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,68539591.0
891,Total de préstamos a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,29845870.0
892,Total de préstamos a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,38693721.0
893,Total de préstamos al sector privado no financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,98992450.0
894,Total de préstamos a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,60159930.0
895,Total de préstamos a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,38832519.0
896,Total de préstamos a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,89688.0
897,Total de préstamos a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,62463.0
898,Total de préstamos a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,4355.0
899,Total de préstamos a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
900,Total de préstamos a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,22870.0
901,Total de préstamos a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,38742832.0
902,Total de préstamos a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,20862666.0
903,Total de préstamos a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,17880166.0
904,Total de préstamos al sector privado no financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,33047164.0
905,Total de préstamos a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,3248161.0
906,Total de préstamos a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,29799003.0
907,Total de préstamos a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,4966.0
908,Total de préstamos a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,1691.0
909,Total de préstamos a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,676.0
910,Total de préstamos a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
911,Total de préstamos a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,2599.0
912,Total de préstamos a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,29794037.0
913,Total de préstamos a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,8969582.0
914,Total de préstamos a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,20824456.0
915,Total de préstamos hipotecaRíos al sector privado,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,8546946.0
916,Préstamos hipotecarios a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,6873619.0
917,Préstamos hipotecarios a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1673326.0
918,Préstamos hipotecarios a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1366.0
919,Préstamos hipotecarios a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1166.0
920,Préstamos hipotecarios a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
921,Préstamos hipotecarios a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
922,Préstamos hipotecarios a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,200.0
923,Préstamos hipotecarios a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1671961.0
924,Préstamos hipotecarios a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1262147.0
925,Préstamos hipotecarios a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,409813.0
926,Total de préstamos hipotecarios al sector privado,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,7634732.0
927,Préstamos hipotecarios a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,6728825.0
928,Préstamos hipotecarios a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,905907.0
929,Préstamos hipotecarios a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1366.0
930,Préstamos hipotecarios a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1166.0
931,Préstamos hipotecarios a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
932,Préstamos hipotecarios a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
933,Préstamos hipotecarios a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,200.0
934,Préstamos hipotecarios a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,904541.0
935,Préstamos hipotecarios a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,681322.0
936,Préstamos hipotecarios a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,223219.0
937,Total de préstamos hipotecarios al sector privado,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,912214.0
938,Préstamos hipotecarios a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,144793.0
939,Préstamos hipotecarios a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,767420.0
940,Préstamos hipotecarios a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
941,Préstamos hipotecarios a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
942,Préstamos hipotecarios a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
943,Préstamos hipotecarios a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
944,Préstamos hipotecarios a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
945,Préstamos hipotecarios a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,767420.0
946,Préstamos hipotecarios a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,580826.0
947,Préstamos hipotecarios a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,186594.0
948,Total de préstamos prendarios al sector privado,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,8094828.0
949,Préstamos prendarios a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,4414692.0
950,Préstamos prendarios a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,3680135.0
951,Préstamos prendarios a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,2449.0
952,Préstamos prendarios a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,2089.0
953,Préstamos prendarios a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
954,Préstamos prendarios a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
955,Préstamos prendarios a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,360.0
956,Préstamos prendarios a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,3677686.0
957,Préstamos prendarios a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,2230193.0
958,Préstamos prendarios a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1447494.0
959,Total de préstamos prendarios al sector privado,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,6219165.0
960,Préstamos prendarios a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,3552489.0
961,Préstamos prendarios a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,2666676.0
962,Préstamos prendarios a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1508.0
963,Préstamos prendarios a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1285.0
964,Préstamos prendarios a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
965,Préstamos prendarios a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
966,Préstamos prendarios a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,223.0
967,Préstamos prendarios a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,2665168.0
968,Préstamos prendarios a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1309694.0
969,Préstamos prendarios a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1355474.0
970,Total de préstamos prendarios al sector privado,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,1875663.0
971,Préstamos prendarios a personas humanas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,862189.0
972,Préstamos prendarios a personas jurídicas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,1013473.0
973,Préstamos prendarios a las prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,941.0
974,Préstamos prendarios a las compañías de seguros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,804.0
975,Préstamos prendarios a los fondos comunes de inversión,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
976,Préstamos prendarios a las administradoras de fondos de jubilaciones y pensiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
977,Préstamos prendarios a las sociedades autorizadas para actuar como fiduciario financiero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,137.0
978,Préstamos prendarios a empresas que no son prestadoras de servicios financieros,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,1012533.0
979,Préstamos prendarios a pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,918930.0
980,Préstamos prendarios a las empresas no constituidas como pequeños y medianos emprendimientos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,93602.0
981,Total de depósitos del sector privado no financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,174195324.0
982,Total de depósitos de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,81827900.0
983,Total de depósitos de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,92367424.0
984,Total de depósitos de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,48581654.0
985,Total de depósitos de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,593064.0
986,Total de depósitos de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,46425951.0
987,Total de depósitos de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
988,Total de depósitos de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1562640.0
989,Total de depósitos de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,43785770.0
990,Total de depósitos de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,15002788.0
991,Total de depósitos de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,28782982.0
992,Total de depósitos del sector privado no financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,119365067.0
993,Total de depósitos de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,46551338.0
994,Total de depósitos de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,72813729.0
995,Total de depósitos de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,41476725.0
996,Total de depósitos de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,497058.0
997,Total de depósitos de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,40109249.0
998,Total de depósitos de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
999,Total de depósitos de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,870418.0
1000,Total de depósitos de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,31337004.0
1001,Total de depósitos de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,11672867.0
1002,Total de depósitos de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,19664136.0
1003,Total de depósitos del sector privado no financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,54830257.0
1004,Total de depósitos de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,35230357.0
1005,Total de depósitos de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,19599900.0
1006,Total de depósitos de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,7104929.0
1007,Total de depósitos de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,96006.0
1008,Total de depósitos de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,6316702.0
1009,Total de depósitos de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
1010,Total de depósitos de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,692221.0
1011,Total de depósitos de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,12494971.0
1012,Total de depósitos de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,3335819.0
1013,Total de depósitos de las empresas no constituidas como pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,9159152.0
1014,Total de depósitos en cuentas corrientes del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,20991993.0
1015,Depósitos en cuentas corrientes de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,1890378.0
1016,Depósitos en cuentas corrientes de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,19101615.0
1017,Depósitos en cuentas corrientes de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,4142293.0
1018,Depósitos en cuentas corrientes de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,151439.0
1019,Depósitos en cuentas corrientes de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,3816176.0
1020,Depósitos en cuentas corrientes de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,0.0
1021,Depósitos en cuentas corrientes de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,174677.0
1022,Depósitos en cuentas corrientes de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,14959322.0
1023,Depósitos en cuentas corrientes de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,6309935.0
1024,Depósitos en cuentas corrientes de las empresas no constituidas como pequeños y medianos emprendimien,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,8649387.0
1025,Total de depósitos en cuentas corrientes del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,20976841.0
1026,Depósitos en cuentas corrientes de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1890145.0
1027,Depósitos en cuentas corrientes de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,19086696.0
1028,Depósitos en cuentas corrientes de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,4142293.0
1029,Depósitos en cuentas corrientes de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,151439.0
1030,Depósitos en cuentas corrientes de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,3816176.0
1031,Depósitos en cuentas corrientes de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
1032,Depósitos en cuentas corrientes de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,174677.0
1033,Depósitos en cuentas corrientes de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,14944403.0
1034,Depósitos en cuentas corrientes de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,6306153.0
1035,Depósitos en cuentas corrientes de las empresas no constituidas como pequeños y medianos emprendimien,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,8638250.0
1036,Total de depósitos en cuentas corrientes del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,15152.0
1037,Depósitos en cuentas corrientes de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,3.0
1038,Depósitos en cuentas corrientes de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,15148.0
1039,Depósitos en cuentas corrientes de las prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
1040,Depósitos en cuentas corrientes de las compañías de seguros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
1041,Depósitos en cuentas corrientes de los fondos comunes de inversión,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
1042,Depósitos en cuentas corrientes de las administradoras de fondos de jubilaciones y pensiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
1043,Depósitos en cuentas corrientes de las sociedades autorizadas para actuar como fiduciario financiero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
1044,Depósitos en cuentas corrientes de empresas que no son prestadoras de servicios financieros,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,15148.0
1045,Depósitos en cuentas corrientes de pequeños y medianos emprendimientos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,988.0
1046,Depósitos en cuentas corrientes de las empresas no constituidas como pequeños y medianos emprendimien,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,14160.0
1047,Total de depósitos en caja de ahorros del sector privado,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,70779027.0
1048,Depósitos en caja de ahorros de personas humanas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,50907905.0
1049,Depósitos en caja de ahorros de personas jurídicas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,MEyML,1999-12-31,2026-05-31,19871121.0
